,categories,seedwords,words
71,worship,['gods'],"['riders', 'hephaestus', 'humans', 'deeds', 'magicians', 'minor_gods', 'mount_olympus', 'immortals', 'monks', 'greatness', 'other_gods', 'romans', 'brethren', 'kings', 'deity', 'sins', 'priests', 'knights', 'reapers', 'greeks', 'lord', 'kronos', 'olympus', 'mortal_world', 'gods', 'olympians', 'gaea', 'rulers', 'jews', 'egyptians', 'saints', 'fates', 'zeus', 'nations', 'israel', 'offerings', 'descendants', 'immortality', 'souls', 'demigods', 'titans', 'covenant', 'heavens', 'hecate', 'creations', 'archangels', 'deities', 'tribes', 'arceus', 'kingdoms', 'goddesses', 'heroes', 'beings', 'lords', 'kingdom', 'disciples', 'sages', 'dragons', 'worship', 'messengers', 'ancients', 'blessings', 'fairies', 'mankind', 'hunters', 'elves', 'other_angels', 'traitors', 'dionysus', 'ancestors', 'giants', 'devils', 'spirits', 'prophet', 'creator', 'angels', 'hades', 'prophets', 'armies', 'hath', 'underworld', 'guardians', 'mortals', 'goddess', 'faeries', 'hera', 'creation', 'greek_gods']"
72,leader,['ambassador'],"['evacuation', 'appointed', 'general', 'assassination', 'colonists', 'advisor', 'heirs', 'brotherhood', 'magistrate', 'squire', 'chairman', 'representative', 'pope', 'mercenary', 'parliament', 'knights', 'congress', 'issue', 'empress', 'sovereign', 'counsel', 'new_king', 'eagle', 'monarch', 'commanding_officer', 'governor', 'higher_ups', 'garrison', 'marines', 'hereby', 'mayor', 'church', 'advisors', 'legion', 'leader', 'fellowship', 'personal_guard', 'prime_minister', 'the_ministry_of_magic', 'generals', 'vulcan', 'successor', 'sultan', 'palace', 'crete', 'lordship', 'president', 'emissary', 'advisers', 'elite', 'ministers', 'messenger', 'founder', 'council', 'lieutenant', 'elders', 'new_leader', 'commander', 'regiment', 'chancellor', 'empire', 'crown', 'order', 'emperor', 'sanctuary', 'exile', 'royal_guard', 'senator', 'ministry', 'earl', 'establishment', 'senate', 'royal_family', 'steward', 'appoint', 'ambassador', 'informant', 'priestess', 'subordinate', 'oceania', 'chief', 'embassy', 'province']"
73,independence,['perseverance'],"['selflessness', 'enlightenment', 'failures', 'certain_level', 'discipline', 'intellect', 'adversity', 'tenacity', 'independence', 'cultivate', 'intelligence', 'redemption', 'instill', 'devotion', 'leadership', 'fearlessness', 'attaining', 'advancement', 'perseverance', 'yog', 'high_level', 'prosperity', 'humility', 'unity', 'convictions', 'mastery', 'attained', 'persevere', 'culmination', 'ambition', 'cleverness', 'successes', 'endurance', 'diplomacy', 'cunning', 'excellence', 'willingness', 'integrity', 'commend', 'ideals', 'utilize', 'virtues', 'wisdom', 'bravery', 'virtue', 'lack', 'attain', 'morality', 'resilience']"
74,movement,['walking'],"['stroll', 'passing', 'trotting', 'waltzed', 'headed', 'rushing', 'jogging', 'strut', 'runing', 'hopping', 'strolling', 'trudging', 'leading', 'ushering', 'runned', 'rush', 'following', 'scurried', 'skating', 'strutting', 'heading', 'little_ways', 'strutted', 'storming', 'dash', 'waddling', 'saunter', 'hurried', 'sprinting', 'running', 'exiting', 'marching', 'scurrying', 'driving', 'sprint', 'walk', 'stormed', 'waddled', 'ambled', 'towing', 'waltzing', 'hobbling', 'waled', 'jogged', 'followed', 'fallowing', 'bolting', 'rushed', 'exit', 'waling', 'walking', 'dragging', 'exited', 'stepping', 'stride', 'hurrying', 'sauntering', 'scurry', 'heads', 'dashing', 'trudged', 'fallowed', 'sauntered', 'shuffling', 'striding', 'sprinted', 'skated', 'head', 'trudge', 'movement', 'ran', 'skipping', 'ambling', 'walks', 'leaded', 'strided', 'traipsed', 'dragged', 'standing', 'waked', 'jog', 'strolled']"
75,body,['thigh'],"['forearms', 'hips', 'abdomen', 'bare_stomach', 'sternum', 'bare_thigh', 'cold_fingers', 'knee', 'navel', 'lower_back', 'leg', 'collar_bone', 'buttocks', 'torso', 'bare', 'calf', 'butt', 'lower', 'left_shoulder', 'crotch', 'boob', 'left_thigh', 'finger_tips', 'bare_arm', 'ass_cheeks', 'soft_skin', 'lower_stomach', 'forearm', 'hipbone', 'neck', 'left_leg', 'waistline', 'bare_skin', 'right_thigh', 'bare_leg', 'bare_shoulder', 'upper_arm', 'hip_bones', 'right_hip', 'upper_thighs', 'upper_thigh', 'chest', 'thighs', 'collarbone', 'hip_bone', 'belly', 'shoulder_blade', 'elbow', 'left_hip', 'hip', 'thigh', 'shoulder_blades', 'breasts', 'inner_thighs', 'inner_thigh', 'bicep', 'back', 'right_breast', 'fingertips', 'bum', 'body', 'nipples', 'left_knee', 'lower_abdomen', 'slit', 'breast', 'backside', 'left_breast', 'palm']"
76,noise,['growling'],"['snarled', 'pounced', 'howls', 'grunting', 'clawing', 'hound', 'loud_growl', 'cougar', 'paws', 'menacingly', 'snarls', 'growled', 'low_growl', 'howled', 'other_wolf', 'whimpering', 'yowling', 'yelping', 'pouncing', 'bared', 'rumbled', 'wolf_form', 'claws', 'noise', 'silver_wolf', 'barks', 'wolf', 'hissed', 'growling', 'roaring', 'warning_growl', 'deep_growl', 'snarling', 'snarl', 'howling', 'growls', 'ferociously', 'whining', 'hissing', 'pawing', 'grumbling', 'growl', 'baring', 'black_wolf', 'yowled', 'brown_wolf', 'slashing', 'rumbling', 'groaning', 'yipping', 'barking', 'purring', 'bark', 'shrieking', 'snout', 'lunging', 'barked', 'big_black_wolf', 'panther', 'meowing', 'grey_wolf', 'howl', 'gray_wolf']"
77,eating,['serving'],"['selling', 'beverages', 'catered', 'slaved', 'assisting', 'first_course', 'dined', 'appointed', 'working', 'delivering', 'appetizers', 'supplied', 'supervising', 'regulars', 'baking', 'batch', 'delivered', 'serve', 'supplying', 'served', 'hosts', 'accompanying', 'ordering', 'buffet', 'scones', 'chefs', 'dining', 'baker', 'meal', 'ordered', 'presented', 'desserts', 'slaving', 'baked', 'refreshments', 'servers', 'employed', 'cook', 'trading', 'dine', 'retired', 'distributing', 'serves', 'waiters', 'catering', 'cooks', 'dishing', 'chef', 'overseeing', 'waitresses', 'tending', 'serving', 'banquet', 'main_course', 'preparing', 'feast', 'meals', 'eating']"
78,medieval,['gatekeeper'],"['hound', 'marshal', 'lord_elrond', 'citadel', 'thorin', 'medieval', 'sergeant', 'troop', 'gandalf', 'general', 'sanctuary', 'priest', 'elrond', 'gatekeeper', 'watchman', 'colonel', 'heimdall', 'eagle', 'governor', 'sentry', 'traveler', 'mr_mayfair', 'prime', 'lieutenant', 'admiral', 'squadron', 'commander', 'mayor', 'ranger', 'guardsman', 'gates', 'jarl', 'ark', 'elder', 'warden', 'guard', 'knight', 'fellowship', 'captain', 'aragorn']"
79,zest,['unbridled'],"['unbridled', '', 'zest']"
80,confusion,['stunned'],"['gaped', 'awed', 'mortified', 'dazed', 'entranced', 'bewildered', 'mesmerized', 'confused', 'dumbstruck', 'gaping', 'total_shock', 'confusion', 'complete_awe', 'bewilderment', 'dumfounded', 'puzzled', 'mesmerised', 'stupefied', 'amused', 'shocking', 'aback', 'gawked', 'stunned', 'speechless', 'appalled', 'petrified', 'shocked', 'utter_shock', 'gobsmacked', 'paralyzed', 'astonished', 'transfixed', 'awestruck', 'frozen', 'dazzled', 'complete_shock', 'frightened', 'disbelieving', 'awe', 'amazement', 'astonishment', 'baffled', 'shock', 'horrified', 'amazed', 'unfazed', 'dumbfounded', 'startled', 'unaffected', 'flabbergasted', 'froze', 'stunned_silence', 'perplexed', 'astounded', 'surprised', 'aghast']"
81,water,['afloat'],"['', 'water', 'afloat']"
82,sports,['coach'],"['basketball_court', 'soccer_field', 'soccer', 'other_team', 'trainer', 'sports', 'practice', 'players', 'squad', 'coach', 'teammates', 'ref', 'other_players', 'instructor', 'warmups', 'soccer_game', 'principal', 'football_players', 'cheer_squad', 'field', 'volleyball_team', 'soccer_ball', 'principle', 'referee', 'track_team', 'pe_teacher', 'rugby', 'soccer_team', 'warm_ups', 'touchdown', 'locker_room', 'football', 'dance_team', 'locker_rooms', 'whistle', 'goalie', 'captain', 'home_plate', 'refs', 'tryouts', 'team', 'court', 'director', 'football_field', 'coaches', 'basketball_team', 'next_game', 'hockey_team', 'gym_teacher', 'whole_team', 'teams', 'dugout', 'try_outs', 'dodgeball', 'teammate', 'school_team', 'sidelines', 'gym', 'baseball_team', 'weight_room', 'team_members', 'linebacker', 'football_team', 'bleachers', 'teacher', 'lacrosse_team', 'next_group', 'laps', 'opposing_team', 'sideline', 'scrimmage', 'gymnasium', 'basketball_players', 'basketball', 'dodge_ball', 'cheer', 'team_captain', 'volleyball', 'team_mates', 'the_quarter']"
83,death,['9/11'],"['death', '', '9/11']"
84,healing,['restore'],"['enable', 'banish', 'summon', 'rebuild', 'safeguard', 'forge', 'hinder', 'facilitate', 'replenish', 'yield', 'liberate', 'cleanse', 'eradicate', 'unite', 'tamper', 'destroy', 'acquire', 'attain', 'create', 'fulfilled', 'restore', 'overthrow', 'defeating', 'surpass', 'conquering', 'manifest', 'salvation', 'perish', 'imprison', 'conquer', 'eliminating', 'prosperity', 'obtain', 'purify', 'retain', 'eliminate', 'combat', 'restored', 'thrive', 'immortality', 'prevail', 'strengthen', 'generate', 'fulfill', 'renewed', 'subdue', 'vanquish', 'reform', 'establish', 'revive', 'aid', 'resurrect', 'sacrificing', 'exterminate', 'bestow', 'harness', 'appease', 'preserving', 'defeat', 'achieve', 'utilize', 'reign', 'extract', 'convert', 'sustain', 'restoring', 'corrupt', 'evolve', 'redemption', 'nurture', 'renew', 'repair', 'healing', 'preserve', 'alter', 'reclaim', 'sacrifice', 'obliterate', 'fulfil', 'reap', 'annihilate']"
85,legend,['archeologist'],"['employ', 'historian', 'entrepreneur', 'interesting_one', 'provider', 'operative', 'consultant', 'accountant', 'electrician', 'important_mission', 'inventor', 'alias', 'adopted_child', 'old_soul', 'benefactor', 'architect', 'archeologist', 'easy_job', 'own_boss', 'interior_designer', 'diplomat', 'mi6', 'legend', 'old_family_friend', 'eighteenyearold', 'fbi_agent', 'informant', 'honest_man', 'important_event', 'adventurer', 'executive', 'auror', 'honor_student']"
86,heroic,['underdog'],"['poet', 'popular_person', 'perfect_man', 'just_a_man', 'misfit', 'reject', 'wrong_things', 'perfect_woman', 'complete_nerd', 'perfect_son', 'fourteen_year_old_girl', 'luckiest', 'misunderstood', 'innocent_little_girl', 'friendless', 'nau00efve', 'famous_celebrity', 'narcissistic', 'fictional_character', 'underdog', 'feminist', 'delinquent', 'dreamer', 'heroic']"
87,celebration,['summer'],"['road_trip', 'two_weeks', 'summer_holidays', 'sophomore_year', 'senior_year', 'whole_year', 'graduation', 'the_school_year', 'long_weekend', 'winter_break', 'christmas_vacation', 'the_week', 'last_year', 'a_week', 'september', 'celebration', 'christmas', 'whole_summer', 'school_year', 'winter', 'march', 'a_month', 'a_day', 'summer_holiday', 'a_weekend', 'whole_month', 'camping_trip', 'this_year', 'vacation', 'summers', 'month', 'that_year', 'the_year', 'first_semester', 'whole_week', 'high_school', 'new_years', 'holidays', 'summer_camp', 'day', 'year', 'christmas_holidays', 'vacations', 'the_last_week', 'july', 'only_two_days', 'one_week', 'january', 'florida', 'week', 'summer_vacation', 'the_day', 'first_week', 'the_first_week', 'the_month', 'the_next_year', 'spring_break', 'the_summer', 'summer_time', 'school_time', 'christmas_eve', 'holiday', 'last_day', 'junior_year', 'the_spring', 'november', 'the_weekend', 'uni', 'summer_break', 'last_summer', 'entire_summer', 'the_last_day', 'new_year', 'october', 'summer', 'december', 'christmas_time', 'the_last_days', 'last_week', 'school_trip', 'this_summer', 'weekend', 'february', 'thanksgiving', 'the_next_month', 'christmas_break']"
88,restaurant,['serving'],"['selling', 'beverages', 'catered', 'slaved', 'assisting', 'first_course', 'dined', 'appointed', 'working', 'delivering', 'appetizers', 'supplied', 'supervising', 'regulars', 'baking', 'batch', 'delivered', 'serve', 'supplying', 'served', 'hosts', 'accompanying', 'ordering', 'buffet', 'scones', 'chefs', 'dining', 'baker', 'meal', 'ordered', 'presented', 'desserts', 'slaving', 'baked', 'refreshments', 'servers', 'employed', 'cook', 'trading', 'dine', 'retired', 'distributing', 'serves', 'waiters', 'catering', 'cooks', 'dishing', 'chef', 'overseeing', 'waitresses', 'restaurant', 'tending', 'serving', 'banquet', 'main_course', 'preparing', 'feast', 'meals']"
89,violence,['scratch'],"['marks', 'fracture', 'bruising', 'scrapes', 'mark', 'bruise', 'scab', 'cut', 'burns', 'scar', 'scratch', 'scrape', 'deep_cut', 'splinter', 'few_scratches', 'scratches', 'broken_bones', 'single_scratch', 'small_cut', 'few_cuts', 'stitches', 'stiches', 'gash', 'bite_mark', 'broken_bone', 'dent', 'slash', 'violence']"
90,programming,['code'],"['code', 'database', 'manual', 'gadget', 'file', 'passcode', 'tracker', 'mechanism', 'software', 'padlock', 'device', 'programming', 'transmitter', 'user', 'combination', 'coordinates', 'identification', 'sensor', 'security_code', 'activate', 'passwords', 'enter', 'pass_code', 'password', 'vault', 'key_pad', 'document', 'codes', 'keyed', 'slot', 'fingerprint', 'keypad', 'last_number', 'programmed', 'key', 'scanner', 'combo', 'security_system', 'numbers', 'manually']"
91,dominant_heirarchical,['ambassador'],"['crown', 'successor', 'empress', 'evacuation', 'appointed', 'sovereign', 'general', 'sultan', 'order', 'emperor', 'assassination', 'crete', 'colonists', 'counsel', 'advisor', 'royal_guard', 'president', 'new_king', 'senator', 'emissary', 'eagle', 'earl', 'monarch', 'governor', 'senate', 'ministers', 'brotherhood', 'establishment', 'royal_family', 'higher_ups', 'elite', 'founder', 'council', 'garrison', 'ambassador', 'squire', 'lieutenant', 'marines', 'elders', 'magistrate', 'appoint', 'dominant_heirarchical', 'new_leader', 'representative', 'pope', 'commander', 'mayor', 'church', 'advisors', 'regiment', 'legion', 'informant', 'priestess', 'subordinate', 'oceania', 'parliament', 'fellowship', 'knights', 'chancellor', 'personal_guard', 'chief', 'prime_minister', 'generals', 'empire', 'embassy', 'province']"
92,military,['sector'],"['colonists', 'headquarters', 'other_planets', 'division', 'army', 'cities', 'different_locations', 'capital', 'facility', 'capitol', 'fighters', 'assassins', 'government_officials', 'representative', 'unit', 'dome', 'clans', 'transfers', 'academy', 'camps', 'leaders', 'parliament', 'miners', 'competitors', 'provinces', 'largest', 'settlement', 'citizen', 'estates', 'organisation', 'countries', 'military', 'baghdad', 'test_subjects', 'candidates', 'council_members', 'pilots', 'guilds', 'citizens', 'rulers', 'commanders', 'legion', 'sectors', 'operations', 'regions', 'nations', 'recruits', 'county', 'generals', 'chosen', 'objects', 'descendants', 'survivors', 'major_cities', 'participants', 'districts', 'legions', 'villages', 'personnel', 'courts', 'victors', 'the_united_states', 'tribes', 'kingdoms', 'representatives', 'north_america', 'organization', 'continents', 'elite', 'new_recruits', 'factions', 'rebels', 'council', 'nation', 'sector', 'scouts', 'realms', 'officials', 'regiment', 'district', 'fleet', 'protectors', 'battalion', 'zones', 'engineers', 'troops', 'cohorts', 'empire', 'region', 'population', 'rank', 'order', 'towns', 'territories', 'divisions', 'mages', 'levels', 'platoon', 'refugees', 'units', 'fallujah', 'royal_family', 'government', 'continent', 'colonies', 'armed_forces', 'armies', 'guardians', 'colony', 'squads', 'founders', 'the_united_states_of_america', 'residents', 'province']"
93,neglect,['negligence'],"['adultery', 'misbehavior', 'debtor', 'omission', 'neglect', 'compensation', 'imprisonment', 'heroism', 'liable', 'penance', 'participation', 'disobedience', 'regime', 'shortcomings', 'death_penalty', 'assassination', 'association', 'dissolution', 'expressly', 'termination', 'provision', 'violation', 'thievery', 'accordance', 'infidelity', 'prejudice', 'penalty', 'testator', 'creditor', 'negligence', 'senate', 'harassment', 'obligations', 'testimony', 'abduction', 'claims', 'contribution', 'fraud', 'incurred', 'offender', 'imposed', 'defendant', 'reduction', 'incompetence', 'deterioration', 'damages', 'limitation', 'liability', 'penalties', 'disregard', 'discretion', 'commission', 'prosecution', 'constitution']"
94,swimming,['bathing'],"['swathed', 'cloaked', 'glisten', 'shimmered', 'showering', 'hot_spring', 'tanning', 'grime', 'soaking', 'clothed', 'drenched', 'drenching', 'doused', 'rags', 'bathed', 'basked', 'soiled', 'washed', 'soaked', 'basking', 'splashes', 'warm_sun', 'soak', 'morning_dew', 'bathes', 'blanketing', 'sun', 'bathing', 'saturated', 'scented', 'swimming', 'blooming', 'steamed', 'thick_layer', 'filtering', 'damp', 'blanketed', 'scrubbing', 'sprinkling', 'frosted', 'bathe', 'blotted', 'perfect_temperature', 'stripped', 'pelts', 'dew', 'polished', 'clear_water', 'cleansed', 'washing', 'showered', 'cooling', 'submerged', 'cleansing', 'striped', 'glistens', 'pools']"
95,exotic,['aquatic'],"['aquatic', '', 'exotic']"
96,love,['indulge'],"['benefit', 'divulge', 'deprive', 'savor', 'pleasures', 'confine', 'overlook', 'experience', 'resolved', 'hinder', 'revisit', 'yield', 'necessity', 'acquire', 'attain', 'consume', 'employ', 'allow', 'immerse', 'indulgence', 'contribute', 'further', 'negotiate', 'savour', 'indulged', 'satisfy', 'obtain', 'succumb', 'sate', 'exert', 'undertake', 'retain', 'discourage', 'indulging', 'educate', 'resolve', 'trouble', 'subject', 'entertain', 'assert', 'exhaust', 'disregard', 'reward', 'impose', 'dwell', 'prolong', 'fulfill', 'engage', 'redeem', 'deter', 'reprieve', 'fulfillment', 'entailed', 'purge', 'contemplate', 'reconcile', 'curb', 'influence', 'appease', 'respite', 'utilize', 'initiate', 'convert', 'entice', 'anticipate', 'sustain', 'appeal', 'devoting', 'limit', 'occupy', 'sufficient', 'fulfilling', 'concede', 'isolate', 'exploit', 'solitude', 'pursue', 'preserve', 'indulge', 'relish', 'content', 'disrupt', 'love', 'dictate', 'partake', 'devote', 'fulfil']"
97,hiking,['slope'],"['thicket', 'narrow_path', 'incline', 'mountain', 'stone_steps', 'canal', 'dunes', 'stairwell', 'cavern', 'stream', 'ramp', 'gully', 'plateau', 'tunnel', 'reeds', 'footpath', 'cobblestone_path', 'winding_path', 'hillside', 'falls', 'small_stream', 'mountainside', 'gorge', 'dirt_road', 'palisade', 'embankment', 'steeply', 'gravel_path', 'river_bank', 'column', 'valley', 'jagged_rocks', 'boulders', 'riverbank', 'fjord', 'creek', 'hill', 'steep_slope', 'dirt_path', 'small_river', 'tree_line', 'short_distance', 'pathway', 'large_hill', 'canyon', 'path', 'ravine', 'train_tracks', 'shoreline', 'hedge', 'rampart', 'cliffs', 'dense_forest', 'passageway', 'stairway', 'thick_forest', 'trireme', 'battlements', 'hiking', 'hills', 'slope', 'ridge', 'small_hill', 'steep_hill', 'slopes', 'uneven_ground', 'river', 'boulder', 'cliff_face', 'walkway', 'marsh', 'stone_path', 'rock_wall']"
98,communication,['text'],"['phone_vibrates', 'new_text_message', 'text_messages', 'messege', 'adress', 'other_message', 'lock_screen', 'skype', 'private_number', 'group_text', 'new_text', 'facetime', 'random_number', 'few_texts', 'unknown_number', 'voice_message', 'address', 'snapchat', 'friend_request', 'new_number', 'twitter_notification', 'text', 'incoming_call', 'last_text', 'group_message', 'second_message', 'call', 'next_message', 'voice_mail', 'texting', 'video_chat', 'messages', 'text_message', 'caller_id', 'few_messages', 'video_call', 'face_time', 'new_message', 'first_text', 'imessage', 'texted', 'quick_message', 'first_message', 'messaged', 'email', 'phone', 'facetime_call', 'next_text', 'quick_reply', 'message', 'other_messages', 'tweet', 'phone_call', 'tweeted', 'dm', 'new_email', 'blocked_number', 'missed_call', 'group_chat', 'communication', 'contact_list', 'skype_call', 'quick_text', 'contact_name', 'unread_message', 'texts', 'last_message', 'voicemail', 'notification']"
99,hearing,['echoing'],"['thundered', 'shrill', 'faint_noise', 'voices', 'only_sound', 'reverberate', 'wail', 'thuds', 'resonate', 'howls', 'low_murmur', 'wailing', 'footfalls', 'sound', 'squeaking', 'stomping', 'cracking', 'rattled', 'echoes', 'loud_voices', 'distant_sound', 'cacophony', 'sounds', 'resounded', 'thudding', 'familiar_sound', 'screeches', 'rattling', 'reverberating', 'thin_walls', 'wails', 'roars', 'patter', 'rumble', 'creaks', 'boomed', 'hearing', 'shrieks', 'faint_sound', 'silent_room', 'deafening', 'echos', 'booming', 'voice_echo', 'loud_sound', 'roaring', 'low_rumble', 'yells', 'echoing', 'resonates', 'muffled_cries', 'booms', 'echo', 'thumping', 'resounding', 'thundering', 'tinkling', 'shattering_glass', 'reverberates', 'rumbling', 'reverberated', 'muffled_sound', 'crashing', 'scraping', 'clanging', 'bellowing', 'ricocheted', 'resonating', 'footsteps', 'clamor', 'only_noise', 'ricocheting', 'resonated', 'loud_cries', 'echoed', 'screeching']"
100,order,['authorize'],"['profit', 'expressly', 'authorize', 'terminate', 'violates', 'issue', 'retrieval', 'adhere', 'substitution', 'limitation', 'donation', 'revoke', 'sovereign', 'order', 'senate', 'authorized', 'renounce']"
101,sympathy,['gentleness'],"['reverence', 'fondness', 'melancholy', 'sweetness', 'exuded', 'tender', 'familiarity', 'thoughtfulness', 'roughness', 'kindness', 'fervor', 'pure_love', 'reveled', 'caress', 'calmness', 'protectiveness', 'lightness', 'compassion', 'fierceness', 'wildness', 'such_love', 'masculinity', 'vulnerability', 'sympathy', 'caresses', 'adoration', 'tenderness', 'possessiveness', 'malice', 'smugness', 'raw_emotion', 'firmness', 'longing', 'elation', 'sincerity', 'friendliness', 'yearning', 'optimism', 'gentleness', 'softness']"
102,hygiene,['bathing'],"['swathed', 'cloaked', 'glisten', 'shimmered', 'showering', 'hot_spring', 'tanning', 'grime', 'soaking', 'clothed', 'drenched', 'drenching', 'doused', 'rags', 'bathed', 'basked', 'soiled', 'washed', 'soaked', 'basking', 'splashes', 'soak', 'morning_dew', 'hygiene', 'bathes', 'blanketing', 'sun', 'bathing', 'saturated', 'scented', 'blooming', 'steamed', 'filtering', 'damp', 'blanketed', 'scrubbing', 'sprinkling', 'bathe', 'blotted', 'perfect_temperature', 'stripped', 'pelts', 'dew', 'polished', 'clear_water', 'cleansed', 'washing', 'showered', 'cooling', 'submerged', 'cleansing', 'striped', 'glistens', 'pools']"
103,weather,['raining'],"['blizzard', 'winter', 'overcast', 'rain', 'cold_night', 'humid', 'snow_storm', 'light_drizzle', 'night_time', 'snowed', 'downpour', 'gonna_rain', 'raining', 'nighttime', 'sunny_day', 'snowing', 'sunny', 'windy', 'rains', 'outside', 'beautiful_day', 'weather', 'drizzling', 'chilly', 'cloudy_day', 'rained', 'thunderstorm', 'cloudy', 'heavy_rain', 'warm_day', 'snow', 'forecast', 'freezing', 'drizzle', 'rainy']"
104,anonymity,['anonymously'],"['', 'anonymously', 'anonymity']"
105,trust,['obligated'],"['loved', 'pressured', 'inclined', 'valid_reason', 'neglect', 'honoured', 'indebted', 'trust', 'certain_way', 'wanted', 'honored', 'sympathize', 'disappointing', 'better_person', 'charity_case', 'unreasonable', 'best_interest', 'absolutely_anything', 'privileged', 'best_choice', 'threatened', 'obliged', 'obligation', 'good_company', 'own_decision', 'didnu00b4t', 'obligated', 'pity', 'compelled', 'willing', 'advice', 'good_enough_reason', 'good_opportunity', 'just_an_excuse', 'intruding', 'pressure', 'pressuring', 'refuse', 'own_person']"
106,ancient,['oriental'],"['victorian', 'petite', 'elegant', 'oriental', 'ancient']"
107,deception,['traitor'],"['death_sentence', 'grave_danger', 'evil_man', 'mortal_enemy', 'avenging', 'empress', 'treason', 'accomplice', 'warrior', 'unworthy', 'betrayer', 'slain', 'tyrant', 'traitor', 'survivor', 'vermin', 'pack', 'traitors', 'abomination', 'warlock', 'exile', 'seer', 'weakling', 'own_kind', 'terrorist', 'treachery', 'fugitive', 'coward', 'kin', 'descendent', 'murderer', 'fiend', 'criminal', 'nephilim', 'beheaded', 'deception', 'necromancer', 'sorcerer', 'own_people', 'exiled', 'mortal', 'pureblood', 'bloodline', 'disgrace', 'council', 'protector', 'healer', 'dictator', 'guardian', 'scum', 'enslaved', 'shadowhunter', 'rogues', 'legion', 'mercenary', 'true_name', 'huntress', 'sorceress', 'banished', 'threat', 'enemy', 'slayers', 'descendant', 'faerie', 'dark_lord']"
108,fabric,['gown'],"['silk', 'white_blouse', 'gowns', 'white_robe', 'lace', 'nightdress', 'garter', 'camisole', 'cape', 'garment', 'long_white_dress', 'black_dress', 'laces', 'breeches', 'silk_robe', 'ball_gown', 'waistcoat', 'silver_dress', 'pencil_skirt', 'black_gown', 'skirts', 'black_robe', 'fleece', 'linen', 'white_lace', 'garments', 'ruffles', 'gown', 'wedding_dress', 'attire', 'stitching', 'nightgown', 'kimono', 'little_black_dress', 'night_gown', 'trousers', 'corset', 'white_apron', 'frills', 'stockings', 'white_fabric', 'long_dress', 'headpiece', 'tunic', 'neckline', 'white_dress', 'robes', 'own_dress', 'cravat', 'blazer', 'lingerie', 'nightshirt', 'ribbons', 'hems', 'jumpsuit', 'cloak', 'dark_blue_dress', 'blue_dress', 'skirt', 'strapless_dress', 'black_ribbon', 'top_part', 'bottom_half', 'top_half', 'short_dress', 'long_black_dress', 'hospital_gown', 'costume', 'tiara', 'green_dress', 'cardigan', 'simple_dress', 'shawl', 'chemise', 'sundress', 'dress', 'bottom_part', 'sequins', 'tight_black_dress', 'robe', 'petticoat', 'wedding_gown', 'mannequin', 'tshirt', 'red_dress', 'black_lace', 'petticoats', 'straps', 'black_fabric', 'yellow_dress', 'white_nightgown', 'tights', 'embroidery', 'red_ribbon', 'white_gown', 'scarf', 'light_blue_dress', 'stilettos', 'clothing', 'long_skirt', 'fitting', 'stocking', 'nightie', 'bodice', 'beautiful_dress', 'fabric', 'pearls', 'blouse', 'satin', 'ribbon', 'sash', 'halter', 'purple_dress', 'tight_dress']"
109,air_travel,['taxi'],"['first_bus', 'subway', 'student_parking_lot', 'audi', 'bmw', 'taxi_cab', 'big_car', 'cadillac', 'white_van', 'black_limo', 'parking_garage', 'van', 'cabs', 'tow_truck', 'airport_parking_lot', 'hotel', 'taxi', 'driver', 'yellow_cab', 'nearest_hospital', 'train_station', 'black_range_rover', 'car_lot', 'parking_area', 'black_limousine', 'cabbie', 'parking_space', 'air_travel', 'limo', 'minivan', 'black_van', 'silver_car', 'taxi_man', 'limousine', 'golf_cart', 'carpark', 'chauffeur', 'mums_car', 'baggage_claim', 'car_park', 'ferrari', 'terminal', 'jeep', 'dads_car', 'porsche', 'cab_driver', 'taxi_driver', 'nearest_mall', 'bus_station', 'cruiser', 'black_suv', 'airport', 'nearest_hotel', 'nearest_starbucks', 'range_rover', 'tram', 'shopping_centre', 'little_car', 'mini_van', 'suv', 'moms_car', 'bus', 'harryu2019s_car', 'limo_driver', 'air_port', 'black_car', 'cab', 'rental_car']"
110,fight,['wrestle'],"['stab', 'chase', 'claw', 'pin', 'push', 'strangle', 'drag', 'pummel', 'whack', 'flail', 'swat', 'punch', 'throw', 'ram', 'impale', 'wriggle', 'dodge', 'lunge', 'hurl', 'fight', 'battle', 'wrench', 'wrestled', 'kick', 'tickle', 'struggle', 'launch', 'thrash', 'shove', 'wrestling', 'tackle', 'wrestle', 'haul', 'yank', 'pry', 'attack', 'fighting']"
111,dominant_personality,['cockiness'],"['confidence', 'attractiveness', 'playfulness', 'sternness', 'sexiness', 'immaturity', 'cheekiness', 'attitude', 'jealously', 'shyness', 'scorn', 'boldness', 'irritation', 'teasing', 'stubbornness', 'politeness', 'sassiness', 'slight_hint', 'amusement', 'humour', 'condescension', 'idiocy', 'enthusiasm', 'disdain', 'skepticism', 'hopefulness', 'protectiveness', 'sarcasm', 'seriousness', 'cocky_attitude', 'flirtation', 'tone', 'mockery', 'masculinity', 'cockiness', 'cheerfulness', 'annoyance', 'humor', 'dominant_personality', 'malice', 'smugness', 'arrogance', 'sass', 'cheeriness', 'bitchiness', 'sincerity', 'friendliness', 'mocking', 'sex_appeal', 'optimism', 'hostility', 'indifference']"
