,categories,seedwords,words
29,leisure,['leisure'],"['undertake', 'fortunes', 'higher_ups', 'afforded', 'trade', 'employing', 'commissioned', 'necessity', 'oversee', 'retirement', 'tasked', 'employment', 'facilities', 'resources', 'services', 'good_fortune', 'conduct', 'investors', 'convenience', 'stocks', 'etiquette', 'leisure', 'establishment', 'doubtless', 'employed', 'trading', 'conducted', 'findings', 'institution', 'required', 'governess', 'ceremonies', 'rituals', 'discretion', 'other_matters', 'activities', 'ownership', 'reserve', 'estates', 'invariably', 'requirements', 'extensively', 'administration', 'campaign', 'recreation', 'whim', 'properties', 'purposes', 'funds']"
30,suffering,['suffering'],"['worsening', 'depression', 'grief', 'surviving', 'deprived', 'emotional_pain', 'neglected', 'immune', 'heartache', 'alcoholism', 'alzheimer', 'crippled', 'hardship', 'cancer', 'suicide_attempt', 'side_effect', 'delusions', 'suffered', 'traumatic', 'recovering', 'afflicted', 'suicidal', 'effected', 'suicidal_thoughts', 'diagnose', 'physical_abuse', 'headaches', 'mental_state', 'torment', 'pains', 'prone', 'hallucinations', 'sustained', 'starvation', 'ordeal', 'trauma', 'loss', 'suffering', 'dealing', 'blood_loss', 'experiencing', 'anorexia', 'constant_reminder', 'remedy', 'sickness', 'insomnia', 'relapse', 'survived', 'coping', 'mourning', 'severe', 'head_trauma', 'mistreated', 'cope', 'recovery', 'downfall', 'devastation', 'tortured', 'isolation', 'traumatized', 'illness', 'early_stages', 'affected', 'abuse', 'passing', 'heartbreak', 'endured', 'withdrawal', 'subjected', 'enduring', 'endure', 'mental_pain', 'curing', 'disease', 'burdened', 'grieving', 'cure', 'cured', 'blindness', 'inflicted', 'beatings', 'schizophrenia', 'abandonment', 'remission', 'social_anxiety', 'severe_depression', 'tormented', 'treatment', 'poverty', 'symptom', 'ptsd', 'brain_damage', 'dying', 'carelessness', 'night_terrors', 'loneliness', 'selfharm', 'old_age', 'delusion', 'induced', 'failure', 'undergoing', 'memory_loss', 'symptoms', 'paranoia', 'seizures', 'bipolar_disorder', 'deteriorating', 'neglect', 'complications', 'loved_one', 'physical_pain', 'mental_illness', 'suffers', 'dementia', 'depressed', 'side_effects', 'separation', 'dehydration', 'enough_pain', 'traumatised', 'affecting', 'unhappiness', 'suffer']"
31,royalty,['royalty'],"['future_queen', 'emperor', 'utmost_respect', 'pureblood', 'privileged', 'upper_class', 'hierarchy', 'shunned', 'elite', 'royals', 'new_king', 'kings', 'traditions', 'rulers', 'aristocrats', 'honorable', 'slave', 'elders', 'riches', 'peasants', 'princesses', 'heritage', 'successor', 'heirs', 'outsider', 'nobility', 'humans', 'commoner', 'royal_blood', 'other_kingdoms', 'kingdom', 'heir', 'heiress', 'disgraced', 'rarity', 'fae', 'priests', 'inferior', 'superior', 'equality', 'gypsies', 'unworthy', 'genovia', 'lineage', 'human_beings', 'nuns', 'nobles', 'revered', 'slaves', 'other_angels', 'masters', 'monarchy', 'lower_class', 'royalty', 'outsiders', 'bloodline', 'wealth', 'equals', 'family_name', 'new_queen', 'equal', 'queens', 'nobleman', 'noble', 'monks', 'princes', 'queen', 'catholic', 'species', 'great_respect', 'commoners', 'lab_rat', 'society', 'king', 'disgrace', 'royal', 'royal_family', 'middle_class', 'offspring', 'tribe', 'peasant', 'worshipped', 'black_sheep', 'household', 'magicians', 'ordinary_people', 'lords', 'maidens']"
32,wealthy,['wealthy'],"['spoiled', 'unmarried', 'extravagant', 'wealthy_family', 'respectable', 'catholic', 'profession', 'ambitious', 'unfit', 'knowledgeable', 'privileged', 'millionaire', 'costly', 'educated', 'religious', 'industry', 'trait', 'rich_family', 'devoted', 'millionaires', 'prestigious', 'rich_parents', 'renowned', 'exceptional', 'upper_class', 'boast', 'high_expectations', 'eccentric', 'poorest', 'workaholic', 'expensive', 'conservative', 'occupation', 'glamorous', 'employed', 'fortunate', 'billionaire', 'wealth', 'owning', 'bachelor', 'dependent', 'billionaires', 'heiress', 'gifted', 'middle_class', 'rich', 'independent', 'known', 'prosperous', 'honorable', 'influential', 'inheriting', 'business_man', 'wealthy', 'businessman', 'successful', 'own_right', 'admirable', 'respected', 'intelligent', 'young', 'noble', 'lavish', 'generous', 'traditional', 'richest', 'inherit', 'extended_family', 'notorious', 'strict', 'humble', 'wealthiest', 'reliable', 'uncommon', 'ideal']"
33,tourism,['tourism'],"['pakistan', 'americas', 'united_states', 'resorts', 'funded', 'agriculture', 'locally', 'tourism', 'architecture', 'the_united_states', 'the_east_coast', 'other_states', 'small_country', 'marketing', 'other_country', 'the_united_states_of_america', 'the_middle_east', 'inclusion', 'majors', 'great_britain', 'filipinos', 'osaka', 'agencies', 'oxford_university', 'investments', 'northern_ireland', 'recreation', 'commerce', 'national']"
34,furniture,['furniture'],"['clutter', 'paintings', 'entire_house', 'furnitures', 'cardboard_boxes', 'counters', 'storage', 'decor', 'other_furniture', 'personal_belongings', 'possessions', 'antiques', 'bookshelves', 'whole_floor', 'furnished', 'picture_frames', 'decoration', 'appliances', 'decorations', 'new_furniture', 'shelves', 'white_walls', 'canvases', 'du00e9cor', 'bookcases', 'bedding', 'beds', 'movers', 'carpets', 'walls', 'flooring', 'wardrobes', 'fabrics', 'spotless', 'framed_pictures', 'paint', 'junk', 'other_rooms', 'furniture', 'vases', 'floors', 'art_supplies', 'old_furniture', 'furnishings', 'mattresses', 'trinkets', 'equipment', 'ornaments', 'family_pictures', 'dressers', 'boxes', 'lamps', 'family_photos', 'rugs', 'piles']"
35,school,['school'],"['first_class', 'collage', 'soccer_practice', 'uni', 'dorms', 'the_last_day', 'football_practice', 'mall', 'schools', 'science_class', 'monday', 'academy', 'recess', 'hell_hole', 'dance_studio', 'school_day', 'teachers', 'math_class', 'i', 'new_high_school', 'work', 'summer_vacation', 'dance_class', 'the_second_day', 'public_school', 'day_care', 'school_year', 'old_school', 'bus', 'junior_year', 'our_first_day', 'second_day', 'home', 'class', 'small_school', 'elementary_school', 'first_day', 'house', 'private_school', '1st_period', 'school', 'preschool', 'everyday', 'gym_class', 'work_place', 'friends', 'same_high_school', 'new_class', 'cheerleading_practice', 'afternoon_classes', 'school_cause', 'college', 'the_first_week', 'different_school', 'classes', 'the_first_day', 'spanish_class', 'first_period', 'first_hour', 'seniors', 'highschool', 'biology_class', 'field_trip', 'secondary_school', 'chemistry_class', 'pe', 'other_schools', 'dorm', 'graduation', 'history_class', 'sophomore_year', 'high_school', 'today', 'summer_school', 'town', 'school_days', 'school_grounds', 'stupid_school', 'practice', 'gym', 'homeroom', 'school_bus', 'freshmen', 'english_class', 'old_high_school', 'summer_camp', 'school_gym', 'new_school', 'primary_school', 'last_school', 'middle_school', 'summer_break', 'senior_year', 'first_week', 'last_class', 'detention_room', 'library', 'lunch', 'orientation', 'ninth_grade', 'university', 'sixth_form', 'daycare', 'freshman_year', 'other_school', 'art_class', 'same_school', 'campus', 'shool']"
36,magic,['magic'],"['essence', 'telepathy', 'spells', 'dark_magic', 'magical_power', 'enchantment', 'black_magic', 'enchantments', 'invisibility', 'magick', 'own_power', 'alchemy', 'power', 'magical_energy', 'technique', 'portals', 'mages', 'own_magic', 'teleportation', 'abilities', 'mutation', 'magic', 'spirit', 'mind_control', 'magic_power', 'jutsu', 'special_power', 'compulsion', 'elements', 'rituals', 'magics', 'chakra', 'other_elements', 'special_ability', 'ability', 'powers', 'new_power', 'mage', 'harness', 'human_body', 'own_powers', 'energies', 'life_force', 'sorcery', 'knowledge', 'dragons', 'witches', 'telekinesis', 'great_power', 'illusions', 'spell', 'avatar', 'magical_powers', 'element', 'powerful_magic']"
37,beach,['beach'],"['london_eye', 'bon_fire', 'hot_tub', 'ferris_wheel', 'shore_line', 'trampoline', 'small_lake', 'basketball_court', 'mall', 'ice_cream_shop', 'boardwalk', 'feild', 'sandy_beach', 'bonfire', 'swimming_pool', 'central_park', 'sunbathing', 'tree_house', 'soccer_field', 'campsite', 'water_park', 'little_pond', 'creek', 'downtown', 'patio', 'sunset', 'back_yard', 'treehouse', 'local_park', 'surf', 'beautiful_beach', 'lake', 'little_park', 'nearby_park', 'yacht', 'pool_area', 'picnic', 'beaches', 'skatepark', 'docks', 'resort', 'pier', 'aquarium', 'times_square', 'amusement_park', 'ice_rink', 'dock', 'skate_park', 'gazebo', 'ocean', 'camp_site', 'backyard', 'theme_park', 'beach', 'shore', 'hotel', 'beach_house', 'swim', 'carnival', 'pool', 'outback', 'hollywood_sign', 'tanning', 'eiffel_tower', 'shopping_centre', 'lake_house', 'pond', 'bowling_alley', 'swimming', 'playground', 'shoreline', 'back_garden', 'park', 'movie_theater', 'skating_rink', 'surf_boards', 'football_field', 'private_beach', 'seashore', 'front_yard']"
38,journalism,['journalism'],"['medical_school', 'studies', 'art_school', 'high_grades', 'sociology', 'stanford', 'college', 'astronomy', 'literature', 'engineering', 'architecture', 'performing_arts', 'harvard_university', 'last_semester', 'ucla', 'majoring', 'arts', 'law_school', 'academics', 'juilliard', 'good_marks', 'sats', 'american_history', 'majored', 'major', 'bachelor', 'final_year', 'curriculum', 'local_college', 'psychology', 'sciences', 'internship', 'majors', 'schooling', 'community_college', 'nyu', 'modeling', 'yale', 'english_literature', 'mathematics', 'extra_classes', 'university', 'universities', 'oxford_university', 'creative_writing', 'work_experience', 'photography', 'oxford', 'economics', 'harvard', 'journalism', 'julliard']"
39,morning,['morning'],"['oclock', 'am', 'sunday_morning', 'the_next_day', 'this_morning', 'next_day', 'next_morning', '5_am', '4_in_the_morning', 'day', 'noon', 'five_in_the_morning', 'woke', 'saturday_morning', 'six_in_the_morning', 'evening', 'one_morning', 'wake', 'mornings', 'early_morning', '7am', 'early', 'moring', 'the_next_morning', 'usual_time', '8am', 'monday_morning', 'afternoon', 'morning', '6am', '9am', 'waking', 'night']"
40,banking,['banking'],"['profitable', 'financial', 'other_companies', 'accounting', 'resorts', 'employers', 'agriculture', 'locally', 'bill_gates', 'upper_class', 'politicians', 'parliament', 'school_system', 'conventions', 'entrepreneur', 'marketing', 'finance', 'napoleon', 'the_middle_east', 'banking', 'turks', 'real_estate', 'internationally', 'establishments', 'medical_field', 'living_conditions', 'bachelors', 'agencies', 'political', 'unsuitable', 'inventing', 'investments', 'italians', 'huge_company', 'his_day', 'americans', 'commerce', 'educating', 'younger_generation']"
41,social_media,['forum'],"['users', 'forum', 'bulletin', 'amazon', 'maps', 'social_media', 'profile_page', 'recommendations', 'collections', 'below', 'webpage', 'websites', 'graphs', 'short_stories', 'poll', 'manuscript', 'scriptures', 'advertisements', 'whole_page', 'entries', 'compiled', 'oneshots', 'profiles', 'diagrams', 'other_sites', 'manuscripts', 'editors', 'next_section', 'links', 'passages', 'drafts', 'icons', 'publishers', 'lists', 'prompts', 'website', 'posts', 'illustrations', 'pc', 'prompt', 'writings', 'forums', 'libraries', 'synopsis', 'titles', 'biographies', 'accounts', 'sites']"
42,exercise,['exercise'],"['discipline', 'expertise', 'practice', 'transportation', 'drills', 'coordination', 'mechanics', 'cleaning', 'function', 'stamina', 'yoga', 'exercising', 'travelling', 'bare_minimum', 'long_hours', 'conditioning', 'social_skills', 'facilities', 'cardio', 'productive', 'workouts', 'trainings', 'testing', 'fitness', 'exercised', 'education', 'exercise', 'workload', 'caffeine', 'technique', 'practise', 'utilize', 'physical_activity', 'teamwork', 'much_energy', 'upper_body_strength', 'requires', 'routines', 'limited_amount', 'learning', 'sustenance', 'meditation', 'social_interaction', 'endurance', 'required', 'training', 'excercise', 'routine', 'metabolism', 'improving', 'more_energy', 'flexibility', 'activity', 'activities', 'production', 'experience', 'chore', 'sessions', 'improvement', 'laziness', 'exercises', 'manual_labor', 'physical_strength', 'techniques', 'workout', 'mastering', 'nutrition', 'functions']"
43,night,['night'],"['that_night', 'most_nights', 'the_next_day', 'many_nights', 'day', 'week', 'the_morning', 'few_hours', 'late_at_night', 'a_few_hours', 'the_early_hours_of_the_morning', 'evening', 'first_night', 'nights', 'entire_night', 'the_day', 'last_night', 'whole_night', 'midnight', 'every_night', 'one_night', 'saturday_night', 'nighttime', 'the_night', 'weekend', 'sleep', 'whole_day', 'afternoon', 'morning', 'all_night', 'sometime', 'other_night', 'tonight', 'nigh', 'night']"
44,kill,['kill'],"['succeed', 'compel', 'rat', 'beat', 'interrogate', 'slay', 'killer', 'forgive', 'blackmail', 'dead', 'survive', 'skin', 'strangle', 'scare', 'protect', 'claim', 'convince', 'confront', 'prove', 'destroy', 'serious_trouble', 'killing', 'trick', 'harm', 'torment', 'avenge', 'killed', 'hurt', 'harmed', 'steal', 'injure', 'starve', 'rape', 'endanger', 'behead', 'assassinate', 'stab', 'save', 'swear', 'kidnap', 'fight', 'kill', 'abandon', 'because', 'trap', 'blame', 'murder', 'hunt', 'threaten', 'target', 'sacrifice', 'defend', 'commit', 'fire', 'warn', 'feed', 'reject', 'torture', 'trust', 'murderer', 'maim', 'abuse', 'disown', 'outsmart', 'betray', 'kidnapping', 'attack', 'exterminate', 'revenge', 'die', 'dirty_work', 'lose', 'poison', 'rescue', 'intervene', 'murdering', 'defeat', 'revive', 'slaughter', 'safe', 'kills', 'if', 'abduct', 'stake', 'disobey', 'arrest', 'killing_spree', 'suffer', 'punish']"
45,blue_collar_job,['worker'],"['barista', 'kind_lady', 'cashier', 'photographer', 'employee', 'secretary', 'worker', 'workers', 'lady', 'manager', 'colleague', 'customer', 'blue_collar_job', 'employees', 'costumer', 'receptionist', 'officer', 'assistant', 'technician', 'agent', 'owner', 'salesman', 'nice_lady', 'clerk']"
46,art,['art'],"['philosophy', 'chemistry', 'fashion', 'creativity', 'architecture', 'excel', 'subjects', 'masterpiece', 'artist', 'other_subjects', 'design', 'culture', 'mathematics', 'works', 'painting', 'mythology', 'pottery', 'journalism', 'masterpieces', 'astronomy', 'creation', 'engineering', 'crafts', 'alchemy', 'major', 'designs', 'technology', 'sciences', 'archery', 'drawing', 'invention', 'music', 'writing', 'teaching', 'science', 'talent', 'excellence', 'academic', 'studies', 'anatomy', 'physics', 'art', 'academics', 'beautiful_piece', 'english', 'geography', 'biology', 'sewing', 'hobby', 'creative_writing', 'photography', 'talents', 'economics', 'skills', 'composition', 'wide_range', 'art_teacher', 'shakespeare', 'novels', 'history', 'literature', 'poetry', 'arts', 'sculpture', 'art_work', 'excelled', 'learning', 'psychology', 'painter', 'martial', 'natural_talent', 'production', 'sports', 'designing', 'artwork', 'lessons', 'formulas', 'talented']"
47,ridicule,['ridicule'],"['taunting', 'unpleasantness', 'empathy', 'dislike', 'disregard', 'pettiness', 'carelessness', 'apathy', 'consequence', 'cowardice', 'misfortune', 'gratification', 'arrogance', 'mockery', 'disobedience', 'brutality', 'hypocrisy', 'pessimism', 'dissatisfaction', 'repulsion', 'insecurity', 'forgetfulness', 'mistrust', 'current_predicament', 'disruption', 'discrimination', 'aversion', 'sensitivity', 'shortcomings', 'recklessness', 'deceit', 'ignorance', 'avoidance', 'prejudice', 'cruelty', 'deception', 'hostility', 'hardship', 'contempt', 'treachery', 'insolence', 'declaration', 'backlash', 'condemnation', 'cynicism', 'selfishness', 'animosity', 'humiliation', 'loathing', 'meanness', 'misgivings', 'folly', 'refusal', 'sentiment', 'unwillingness', 'abandonment', 'detachment', 'certain_degree', 'heroism', 'intimidation', 'scorn', 'indulgence', 'insubordination', 'dishonesty', 'discontent', 'ridicule', 'complete_lack', 'invariably', 'prejudices', 'injustice', 'enmity', 'unhappiness', 'outbursts', 'aggression', 'association', 'indifference']"
48,play,['play'],"['mario_kart', 'board_games', 'little_game', 'practice', 'different_game', 'dollies', 'video_game', 'football', 'hockey', 'plays', 'favourite_game', 'dumb', 'stupid_game', 'board_game', 'charades', 'volley_ball', 'lacrosse', 'kickball', 'clarinet', 'basket_ball', 'little_games', 'wii', 'monopoly', 'twister', 'footy', 'match_maker', 'skateboard', 'bowling', 'gta', 'fifa', 'video_games', 'pretend', 'question_game', 'laser_tag', 'box', 'air_hockey', 'play', 'dance', 'cod', 'other_instruments', 'game', 'wrestling', 'paintball', 'sing', 'footie', 'favorite_game', 'black_ops', 'beach_volleyball', 'stupid_games', 'truth_or_dare', 'new_game', 'call_of_duty', 'games', 'checkers', 'playing', 'soccer', 'drinking_game', 'chess', 'other_games', 'xbox', 'hideandseek', 'basketball', 'videogames', 'few_games', 'played', 'minecraft']"
49,computer,['computer'],"['tumblr', 'portfolio', 'video_camera', 'app', 'emails', 'software', 'facebook_account', 'computer', 'console', 'tv', 'homepage', 'hard_drive', 'database', 'news_channel', 'mobile', 'computer_screen', 'folder', 'machine', 'monitor', 'logged', 'passcode', 'power_point', 'logging', 'desktop', 'disk', 'home_page', 'recorder', 'google', 'search_engine', 'computer_room', 'laptops', 'apps', 'flash_drive', 'webcam', 'downloaded', 'study_table', 'printer', 'chat_box', 'typing', 'word_document', 'device', 'computers', 'television', 'key_board', 'browser', 'typewriter', 'log', 'ipod', 'desk', 'laptop', 'search_bar', 'kindle', 'webpage', 'projector', 'facebook', 'main_screen', 'blackberry', 'new_tab', 'remote_control', 'booting', 'ipad', 'manually', 'lap_top', 'tablet', 'laptop_screen', 'screens', 'phone', 'screen', 'monitors', 'files', 'macbook', 'audio', 'chart', 'web_page', 'memory_card', 'cellphone', 'computer_monitor', 'imac', 'cable', 'file', 'home_screen', 'tab', 'keyboard', 'website', 'pc', 'smart_phone', 'school_website', 'iphone', 'ads']"
50,college,['college'],"['usc', 'stanford', 'collage', 'uni', 'dream_job', 'med_school', 'education', 'graduate', 'full_scholarship', 'the_next_year', 'my_senior_year', 'local_college', 'the_first_year', 'schooling', 'community_college', 'dream_school', 'summer_vacation', 'enrolled', 'public_school', 'julliard', 'good_school', 'own_apartment', 'junior_year', 'chicago', 'second_year', 'elementary_school', 'last_year', 'private_school', 'homeschooled', 'junior', 'korea', 'school', 'dream_college', 'this_year', 'music_career', 'enrolling', 'states', '11th_grade', 'same_high_school', 'this_summer', 'universities', 'oxford', 'scholarships', 'harvard', 'college', 'different_school', 'medical_school', 'studies', 'next_year', 'senior', 'a_year', 'first_semester', 'school_district', 'columbia', 'highschool', 'ucla', 'secondary_school', 'graduation', 'new_york', 'sophomore_year', 'good_college', 'internship', 'high_school', 'same_college', 'summer_school', 'colleges', 'nyu', 'scholarship', 'gap_year', 'graduated', 'art_school', 'summer_camp', 'online_school', 'same_university', 'local_high_school', 'last_semester', 'middle_school', 'law_school', 'summer_break', 'senior_year', 'college_classes', 'online_classes', 'final_year', 'the_summer', 'graduating', 'boarding_school', 'that_year', 'new_job', 'abroad', 'yale', 'first_year', 'university', 'sixth_form', 'freshman_year', 'same_school']"
51,optimism,['optimism'],"['empathy', 'compassion', 'creativity', 'insecurity', 'bravery', 'optimism', 'hopelessness', 'clarity', 'pride', 'flattery', 'positive_energy', 'deception', 'shyness', 'undeniable', 'intelligence', 'fondness', 'negativity', 'other_feelings', 'normality', 'vulnerability', 'caring', 'brilliance', 'apathy', 'melancholy', 'selfloathing', 'kindness', 'tenderness', 'resilience', 'protectiveness', 'uniqueness', 'ignorance', 'boldness', 'desires', 'cruelty', 'innocence', 'purity', 'cheerfulness', 'judgement', 'sentiment', 'elation', 'attractiveness', 'rationality', 'enthusiasm', 'normalcy', 'indifference', 'strong_sense', 'anxieties', 'persistence', 'wisdom', 'fierceness', 'certainty', 'sensitivity', 'charisma', 'infatuation', 'expectation', 'self_confidence', 'selfconfidence', 'spontaneity', 'vitality', 'cynicism', 'selfishness', 'positivity', 'devotion', 'bravado', 'toughness', 'bitterness', 'simplicity', 'unconditional_love', 'sensibility', 'arrogance', 'yearning', 'ambition', 'determination', 'gentleness', 'calmness', 'stubbornness', 'friendliness', 'happiness', 'new_sense', 'generosity', 'conviction', 'unhappiness']"
52,stealing,['stealing'],"['robbing', 'steal', 'selling', 'sneaking', 'buying', 'stolen', 'smuggling', 'trading', 'steals', 'stealing', 'murdering', 'borrowing', 'stole']"
53,real_estate,['estate'],"['church', 'borders', 'court', 'facility', 'community', 'town_house', 'property', 'cottage', 'colony', 'academy', 'keep', 'capital_city', 'merchants', 'province', 'townhouse', 'fortress', 'estates', 'construction', 'homeland', 'castle', 'laboratory', 'homes', 'farmer', 'factory', 'rome', 'blacksmith', 'palace', 'city', 'establishment', 'kingdom', 'towns', 'brothel', 'workplace', 'the_white_house', 'dwelling', 'reserve', 'abbey', 'inn', 'grounds', 'cathedral', 'region', 'countryside', 'plantation', 'barracks', 'marketplace', 'estate', 'convenience', 'premises', 'residence', 'caravan', 'mansion', 'owners', 'vineyard', 'headquarters', 'real_estate', 'museum', 'settlement', 'town', 'housing', 'institute', 'village', 'compound', 'small_village', 'sanctuary', 'tavern', 'residents', 'family_home', 'slums', 'monastery', 'travelers', 'abode', 'convent', 'manor', 'chapel', 'domain', 'household', 'manhattan', 'merchant', 'royal_palace', 'tower']"
54,home,['home'],"['u2019s_house', 'next_town', 'hometown', 'grandparents_house', 'new_apartment', 'resort', 'own_apartment', 'hospital', 'new_house', 'home', 'alone', 'lake_house', 'childhood_home', 'house', 'place', 'new_place', 'clubhouse', 'own_house', 'town_house', 'orphanage', 'school', 'grandma', 'villa', 'precinct', 'cottage', 'little_town', 'family_home', 'aunts_house', 'aunt', 'motel', 'work_place', 'small_apartment', 'mansion', 'funeral_home', 'family', 'grandmas', 'care_home', 'new_home', 'nursing_home', 'parents_house', 'dorm', 'own_home', 'farm', 'little_house', 'condo', 'old_home', 'grandparents', 'old_town', 'manor', 'little_apartment', 'hostel', 'parents', 'bungalow', 'guest_house', 'town', 'home_town', 'mom', 'hotel', 'apartment', 'london', 'daycare', 'real_home', 'beach_house', 'ranch', 'old_apartment', 'old_place', 'work', 'little_home', 'neighbourhood', 'appartment', 'dad', 'grandparent', 'old_house']"
55,divine,['divine'],"['potent', 'distinctive', 'delectable', 'scrumptious', 'acidic', 'glorious', 'wicked', 'impeccable', 'blend', 'splendid', 'organic', 'wonderful', 'phenomenal', 'lamb', 'sinful', 'addictive', 'tasteless', 'symbolic', 'spicy', 'tastes', 'purest', 'marvellous', 'pungent', 'majestic', 'artificial', 'richness', 'mouthwatering', 'tasty', 'repulsive', 'ripe', 'marvelous', 'perfect_combination', 'delicacy', 'sugary', 'purity', 'superb', 'earthy', 'spice', 'sweetness', 'pleasing', 'toxic', 'intoxicating', 'delicious', 'undeniable', 'astounding', 'delightful', 'uniquely', 'revolting', 'magnificent', 'enticing', 'wonderfully', 'foul', 'tantalizing', 'remarkable', 'magical', 'vile', 'nauseating', 'enchanting', 'wholesome', 'freshness', 'wondrous', 'fragrant', 'wretched', 'pure', 'divine', 'mystical', 'refined', 'heavenly', 'exquisite', 'exotic', 'heady', 'extraordinary', 'desirable', 'delights', 'pure_beauty', 'horrid']"
56,sexual,['sexual'],"['descriptive', 'intimate', 'kinky', 'disturbing', 'incest', 'intellectual', 'touchy', 'violent', 'smut', 'sexually', 'addictive', 'just_sex', 'possessive', 'petty', 'dominant', 'vulgar', 'hardcore', 'offends', 'perverted', 'touching', 'anal', 'pleasurable', 'sensitive', 'sexual', 'intentional', 'platonic', 'extreme', 'inappropriate', 'crude', 'hurtful', 'relatable', 'graphic', 'spontaneous', 'obsessive', 'verbal', 'erotic', 'offensive', 'bi', 'physical', 'obscene', 'sex', 'explicit', 'aggressive', 'intercourse']"
57,fear,['fear'],"['hatred', 'fright', 'trepidation', 'devastation', 'intensity', 'agony', 'wariness', 'pain', 'grief', 'shock', 'curiousity', 'uncertainty', 'betrayal', 'regret', 'longing', 'anguish', 'insecurity', 'aggression', 'agitation', 'fury', 'determination', 'hopelessness', 'madness', 'rage', 'exhilaration', 'anxiousness', 'dread', 'horror', 'desire', 'desperation', 'slight_fear', 'guilt', 'sadness', 'unease', 'terror', 'hostility', 'fear', 'nervousness', 'pure_terror', 'resentment', 'pure_fear', 'emotion', 'sudden_fear', 'weariness', 'revulsion', 'uneasiness', 'loathing', 'elation', 'helplessness', 'remorse', 'bravado', 'sorrow', 'apprehension', 'vulnerability', 'disappointment', 'malice', 'despair', 'hysteria', 'anxiety', 'anger', 'bloodlust', 'panic', 'turmoil']"
58,irritability,['irritability'],"['empathy', 'lethargy', 'abated', 'overriding', 'other_emotions', 'apathy', 'anxieties', 'incited', 'characterized', 'sleep_deprivation', 'angst', 'overrode', 'pessimism', 'alleviate', 'insecurity', 'melancholy', 'forgetfulness', 'mistrust', 'worsened', 'selfloathing', 'overcoming', 'hopelessness', 'heighten', 'sensitivity', 'distrust', 'dejection', 'high_level', 'avoidance', 'aggressiveness', 'restlessness', 'bouts', 'trumped', 'selfconsciousness', 'irritability', 'cynicism', 'deep_sense', 'constant_state', 'self_hatred', 'weariness', 'arising', 'loathing', 'assuage', 'palpable', 'abandonment', 'certain_degree', 'helplessness', 'other_feelings', 'mania', 'intimidation', 'disorientation', 'rationality', 'complete_lack', 'unhappiness', 'underlying', 'anxiety', 'severity', 'indifference']"
59,superhero,['superhero'],"['fictional_character', 'mutant', 'villian', 'james_bond', 'hero', 'superpower', 'villain', 'robin_hood', 'badass', 'cupid', 'psychopath', 'actor', 'real_person', 'batman', 'rockstar', 'gangster', 'trickster', 'bad_guy', 'gamer', 'rebel', 'superhero', 'sidekick', 'grim_reaper', 'misfit', 'astronaut', 'super_hero', 'secret_agent', 'superman', 'super_powers', 'superheroes', 'criminal', 'spy']"
60,business,['business'],"['department', 'buisness', 'family_business', 'jobs', 'affairs', 'needs', 'buissness', 'important_business', 'company', 'policy', 'education', 'agency', 'job', 'fucking_business', 'associates', 'lawyer', 'bosses', 'employees', 'client', 'business', 'household', 'other_business', 'companies', 'work', 'employer', 'bussiness', 'personal_life', 'clients']"
61,driving,['driving'],"['empty_road', 'police_cruiser', 'many_cars', 'speeding', 'drive', 'chevy', 'interstate', 'driver', 'minivan', 'ride', 'hummer', 'driving', 'mustang', 'mall_parking_lot', 'car', 'downtown', 'cruise', 'honking', 'swerving', 'uturn', 'motorbike', 'back_road', 'main_road', 'parking_spot', 'stop_light', 'parents_car', 'cruising', 'schools_parking_lot', 'old_car', 'driveway', 'own_car', 'school_car_park', 'dads_car', 'red_car', 'long_drive', 'highway', 'u2019s_car', 'car_park', 'driven', 'black_truck', 'sports_car', 'cab', 'pickup', 'traffic', 'motorway', 'first_car', 'drove', 'lexus', 'only_car', 'engine', 'parking_garage', 'other_car', 'suv', 'parking_space', 'speed_limit', 'high_way', 'red_mustang', 'rental_car', 'riding', 'cars', 'golf_cart', 'drving', 'curb', 'bike', 'stoplight', 'walking', 'short_drive', 'parking_lot', 'same_car', 'hailing', 'road', 'black_suv', 'parked', 'biking', 'drives', 'sped', 'mini_van', 'parking', 'parking_area', 'other_cars', 'back_roads', 'taxis', 'rode', 'drived', 'motorcycle', 'range_rover', 'gas_station', 'truck', 'cruised', 'cabs', 'traffic_lights', 'freeway', 'park', 'reversing', 'drive_way', 'cycling', 'out_front', 'long_road', 'jeep', 'school_parking_lot']"
62,pet,['pet'],"['poodle', 'rat', 'toad', 'parrot', 'pest', 'cat', 'toy', 'kitten', 'master', 'child', 'pets', 'dog', 'pet_dog', 'puppy', 'pup', 'peasant', 'cub', 'guard_dog', 'pet', 'slave', 'hamster']"
