,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
1002,Chi,SVC1,6,0.75,0.6296296296296297,15,2,9,1,[0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1003,Chi,SVC2,6,0.75,0.6296296296296297,15,2,9,1,[0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1004,Chi,SVC3,6,0.7317073170731707,0.5925925925925926,15,1,10,1,[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1005,Chi,SVC4,6,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1006,Chi,kNN3,6,0.7317073170731707,0.5925925925925926,15,1,10,1,[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1007,Chi,kNN5,6,0.75,0.6296296296296297,15,2,9,1,[0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1008,Chi,NB,7,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1],68766
1009,Chi,LR1,7,0.8,0.7037037037037037,16,3,8,0,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1010,Chi,SVC1,7,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1011,Chi,SVC2,7,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1012,Chi,SVC3,7,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1013,Chi,SVC4,7,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1014,Chi,kNN3,7,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1015,Chi,kNN5,7,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
